customer_id,cluster
24,5
5471,4
14504,6
14321,5
10653,5
5274,6
14911,6
33856,6
26013,4
29713,5
25297,5
26711,4
18165,5
26352,5
5151,5
19352,5
20092,5
20142,5
766,4
36125,4
39849,5
27860,4
8928,5
39272,5
19398,5
22423,5
8604,5
2789,6
11773,5
23638,5
21185,5
9845,6
25436,6
15185,5
35550,5
3929,5
3575,5
9950,5
20124,5
9928,4
38593,5
8246,6
10611,5
35703,6
36006,5
22543,6
32155,5
19665,6
6848,5
23596,6
29233,5
19899,4
22178,6
9614,4
12032,6
18337,6
34952,5
5060,6
11573,5
32631,4
22106,6
14514,5
38959,5
15103,5
29445,5
8639,6
3642,4
32507,6
3584,4
30373,5
22768,6
35893,5
5277,6
7466,6
23529,4
33656,4
27365,4
20902,6
37309,5
36863,5
34769,6
7028,5
36552,6
13703,6
33950,4
18795,4
24480,5
26980,5
15128,6
10369,4
26038,4
33526,4
26540,4
29954,5
15209,5
32542,6
28676,6
33775,4
36080,6
34095,5
3181,5
16195,5
31926,4
14739,4
22491,5
31631,4
15762,5
28224,5
34444,4
35236,6
23240,5
20180,6
37733,6
6707,5
33399,5
5950,5
16730,4
39105,4
5362,6
6483,5
39619,6
27126,4
25199,6
7570,5
37578,5
3209,5
37517,4
35601,5
37688,6
29994,5
34389,5
22030,5
9808,5
15161,5
29638,6
1741,5
12954,6
5166,4
37268,6
34477,5
29396,5
11261,5
27592,5
19663,5
2155,5
8477,6
39288,5
2743,5
13737,5
25896,6
25030,4
8132,6
37953,4
37241,5
26332,4
255,5
39570,4
20314,6
39343,5
14921,5
37720,5
6730,5
22972,5
12014,5
39824,6
39637,4
10154,6
24116,4
21205,5
39418,6
8686,5
36266,5
35968,5
33693,6
37199,4
14216,6
22662,4
12697,5
33634,4
29717,5
35654,5
23229,5
35959,5
7002,5
19766,5
33893,4
17024,6
37770,6
33441,5
19343,6
34163,5
9157,5
20511,5
12183,5
9901,4
27018,4
17860,4
31434,5
35369,6
28867,5
23081,5
36904,4
9446,5
34954,5
34744,5
5506,4
16289,5
36029,5
13626,5
13365,4
14130,6
5250,5
3200,4
5569,4
26,4
38240,5
24494,5
10630,6
30829,6
5686,6
32291,6
26623,5
25218,5
6907,5
19979,5
31489,5
37923,5
27790,6
16664,6
33180,5
30319,6
7473,4
15204,6
15904,6
16443,4
31383,4
27551,6
21898,5
31189,4
16665,5
35984,6
39093,4
8038,4
3408,5
21073,6
4,4
20257,6
21576,5
14778,5
2200,6
581,4
1198,5
39623,5
19393,6
27136,5
19570,5
5364,4
35956,5
8354,5
31412,6
8804,5
27280,5
33052,5
9344,6
7263,4
492,5
39391,5
19258,5
25311,5
15240,5
3446,5
19297,5
33777,6
17801,5
35234,6
28135,4
27585,5
38724,4
781,5
1561,5
24949,4
37083,5
31098,5
35115,5
7493,5
36825,5
4331,6
580,4
28920,5
23827,5
14178,5
10220,6
35897,6
33201,5
18748,4
19518,5
11378,6
22045,5
30748,5
31816,4
19088,6
20388,4
37306,6
27413,6
8666,5
8051,5
18823,5
18859,5
14468,6
24122,6
16168,5
36380,6
5359,5
26374,5
12891,5
31347,5
28776,5
9229,6
29769,5
38282,6
27452,6
6496,6
15600,5
24154,5
19311,4
1309,5
19725,4
11769,5
20712,5
26518,5
20513,5
17558,4
23845,5
25636,4
19304,5
10620,6
16774,6
15905,4
13884,4
13863,5
25781,5
1070,5
17978,5
28733,5
36196,5
5638,5
38043,5
25634,5
29338,5
10399,5
29836,6
28710,6
8139,4
20963,4
6539,6
24006,4
10177,4
11730,4
8027,5
38592,4
585,5
39319,6
19038,4
1007,5
13401,5
32027,5
27272,5
11116,4
30088,5
37371,4
833,5
10006,5
19693,6
33984,5
1520,6
39935,5
23933,4
33327,5
7823,4
25153,5
15001,6
9913,6
4343,4
23550,4
10629,5
23808,5
23681,5
37528,4
19479,5
32336,4
24297,5
2867,6
4307,5
24221,5
12407,6
14628,5
11176,6
685,5
6087,5
14313,6
37875,6
17967,5
32525,4
24968,5
38417,6
5654,5
31362,5
26858,6
20855,6
1442,5
39923,4
2747,5
28299,6
28099,5
4723,5
20755,5
9874,5
29371,6
11043,5
37340,5
91,5
31652,5
1824,6
6111,6
16491,4
21780,5
39439,6
2529,6
30356,5
8722,6
16692,5
31284,5
14799,5
15396,6
39341,6
38729,6
26772,5
3434,5
4530,5
27834,4
30047,5
26252,5
33803,4
11051,5
2216,5
9803,5
6773,4
38085,5
2940,5
1677,6
24061,5
12092,6
37956,5
14599,6
17722,4
5943,5
21514,5
11512,6
1163,6
20498,4
7067,4
27510,5
961,5
11736,5
15390,4
25364,5
901,4
5327,6
8015,4
28701,5
10980,6
36568,6
20435,6
4100,5
31323,4
14091,5
16494,6
3779,6
2436,5
16705,4
8643,5
21487,5
30259,5
17582,6
27657,4
36767,5
6421,4
30493,5
14548,6
11725,5
2846,5
14139,4
29043,5
36737,4
15706,6
18535,5
32170,4
29022,6
16896,6
38730,6
13895,4
21520,6
10612,6
26707,4
14748,5
16864,6
34674,5
33342,5
33315,4
22635,4
869,5
29516,5
4952,5
16968,5
37437,4
19921,5
18449,5
21191,5
29307,5
782,5
32125,6
7557,5
6711,4
3119,5
33781,6
38560,4
32544,6
22865,6
32835,4
12691,4
24864,5
13532,6
19048,5
21053,4
12139,6
14655,5
26224,5
8506,5
14516,5
7827,6
38575,5
1615,5
14053,4
33200,5
11796,6
11024,6
4149,5
27520,5
13218,5
17559,6
8325,5
31436,5
26456,5
31633,5
26674,5
34474,4
30398,5
4809,6
32998,6
9585,6
17991,6
28217,5
23587,5
6804,5
13169,5
7917,5
39030,5
12199,5
25375,4
26921,4
434,6
30244,6
1901,5
24193,5
28198,5
13565,4
38260,5
22523,5
24024,5
8165,4
19807,5
32698,5
35883,6
24290,6
17866,5
27707,6
13043,6
26866,6
20929,5
5334,5
8052,4
7398,5
9097,4
15054,6
11180,5
35585,5
21405,5
9125,4
30567,4
32826,6
36880,5
28725,5
20873,5
26697,4
6594,4
30868,4
15699,4
36619,5
36953,5
13455,6
21148,5
27356,5
30854,6
39670,4
29392,5
29719,5
398,4
39190,5
28485,5
28103,4
5544,5
10952,4
27878,6
23612,5
23427,5
38935,4
39492,6
29379,4
12952,4
12502,5
21565,4
1502,5
34413,5
16243,5
37129,5
2979,5
3186,6
15456,5
3263,5
16959,6
490,6
27161,4
25439,5
28141,5
13918,6
15552,4
30396,6
10961,4
25413,6
1684,5
10494,6
150,5
25006,4
36403,6
20349,6
33379,5
628,6
10353,6
30178,6
21561,5
38833,6
20941,5
10456,5
6480,5
13690,6
13428,6
7872,6
3255,4
20319,5
3841,6
10329,4
14596,5
29322,5
38153,4
32520,4
26818,5
28638,5
13348,5
34258,6
33568,4
14997,6
10372,5
21664,6
16562,6
615,5
2373,5
21696,6
2175,6
34516,4
22351,5
35731,5
8890,4
30038,5
22254,5
30668,5
13701,4
35975,5
17107,6
20024,6
35656,6
33425,4
39376,5
19288,5
25507,6
38539,6
2080,5
17034,6
20870,5
35863,6
16784,5
1752,4
12821,6
11144,5
13691,6
18582,4
34422,6
6955,4
17713,5
1239,5
15211,5
19924,5
6555,6
23435,6
31925,5
8633,5
24432,5
28589,6
460,5
12538,6
5019,4
27058,6
9313,4
37384,5
22623,6
35939,6
39234,6
14431,5
19321,6
3460,6
15480,5
22857,6
12004,5
20097,5
36020,4
2528,4
10079,5
3051,5
12302,5
22983,5
19864,5
19454,5
6686,5
8987,4
35866,5
13788,5
23328,5
4478,6
16255,6
38073,6
3132,4
8904,6
1278,5
16986,6
29521,5
4288,5
21382,5
11591,5
922,4
8985,4
4348,4
22945,4
33947,6
20915,4
10443,5
4117,4
35420,5
18857,4
9356,5
28646,5
11212,5
35497,4
31598,4
14106,6
36273,5
26841,4
31603,4
38256,5
15721,5
29549,5
5573,5
31413,4
24098,5
23056,4
3845,6
20601,5
5018,5
9062,5
2092,5
37715,5
21123,4
9619,6
5083,5
5157,4
14171,5
12118,5
24532,4
35411,4
28337,4
35604,5
38299,4
626,4
10346,6
17729,4
16057,4
9556,5
32368,6
38387,5
24374,5
28802,4
8460,4
36396,4
12473,6
32446,5
14983,4
10970,5
2709,5
596,4
34074,6
25402,4
26217,5
26248,6
5454,6
476,4
22438,5
29946,5
39110,5
10937,4
7871,6
27636,5
5255,5
32303,6
34993,5
27717,6
16088,5
27177,6
29116,5
28195,5
28263,4
3928,6
26785,4
31568,4
20368,5
17041,6
5383,6
37901,5
4279,4
13569,5
24988,5
39642,4
32940,6
13494,5
30299,4
7384,5
15463,5
1024,6
8516,5
17435,4
27137,5
29161,5
32008,6
32448,4
34538,6
24145,5
32976,6
39335,5
30694,5
38526,4
14521,6
18634,6
32879,5
3729,4
29341,6
7477,6
38239,5
27429,6
902,6
14538,6
27739,5
22326,6
36734,6
34941,5
10543,6
27237,4
25591,4
2060,6
23945,6
28132,4
18168,5
23095,6
7751,5
9271,5
30935,4
39089,4
38328,6
3571,4
15426,5
32733,4
37086,5
1232,4
36936,6
26594,5
818,6
37269,6
6179,6
20882,5
15011,5
32095,6
30200,5
12681,5
22943,5
38486,5
10133,5
36482,6
33740,6
20760,5
4319,4
5690,5
9627,6
18142,4
32657,5
20242,6
24674,5
39351,4
22087,5
11597,4
1294,5
38540,4
9417,5
8683,6
25759,6
33679,5
13617,5
5446,5
8476,5
35792,5
34660,5
10185,5
1940,4
3773,5
16115,6
17230,4
39014,5
36665,5
25415,6
8096,6
4272,5
10011,4
26125,6
19759,5
8866,5
29155,5
37982,4
29996,6
25548,5
473,6
11811,6
17274,4
22705,5
11994,4
16079,4
18818,5
4858,6
32854,5
28495,5
2315,5
6991,5
33226,4
24742,4
38432,5
2934,6
9021,4
12158,5
23622,5
18097,6
16284,5
4485,4
16269,5
27703,4
30410,4
21218,5
17562,5
35440,4
33573,4
20521,5
14690,6
30858,5
17150,5
15047,4
38268,4
2811,5
31897,5
11806,4
35594,4
4773,5
26468,5
15214,4
37361,4
10523,5
9387,4
38891,6
4073,4
28185,4
27016,6
22212,4
272,4
4045,5
31572,5
19866,4
175,5
12735,5
32428,6
39464,4
9392,6
34720,6
10487,5
30454,5
14735,5
13681,5
22052,5
30233,6
9592,5
786,4
17053,6
2935,4
19903,6
27255,5
2328,4
35772,5
19186,6
23685,5
30898,6
35865,6
38890,5
13427,5
36239,6
6850,5
19301,5
12131,4
27315,5
20821,5
34100,4
4852,4
35129,5
37919,6
34859,5
23267,4
8045,4
37554,6
39807,5
19397,6
33578,5
644,5
35403,4
7076,5
16459,5
37779,6
3604,4
33849,6
26968,5
10890,6
17545,5
25255,5
11391,4
9453,4
33475,4
21406,5
8257,5
19541,5
19559,6
4529,5
27824,5
5962,5
3144,5
36022,4
14202,6
6890,6
12045,4
29979,5
25282,6
4341,5
22960,6
14111,6
30521,6
35707,5
32583,6
12429,5
25069,4
1851,5
27599,4
36681,6
24518,4
17859,6
309,5
7579,4
4252,4
21099,4
2419,4
19551,6
39901,4
7851,4
18153,4
32101,5
4872,5
21107,5
35468,5
7095,5
16213,4
8781,4
17220,4
2491,6
31513,5
2128,5
6274,5
37887,4
20333,5
14637,5
18323,5
8048,6
2621,6
4282,5
12668,6
4276,5
13770,5
9726,4
7258,6
549,6
35393,6
12919,5
15144,4
7311,6
22175,6
27935,5
6739,5
13409,5
36685,5
32419,5
32587,5
3848,4
21214,4
35031,5
6681,4
31141,5
9710,6
1764,4
14103,6
22914,5
22403,5
33970,5
33482,4
157,6
9715,5
33962,5
9964,5
39385,5
769,4
29617,6
25155,6
18737,5
12140,4
27099,4
6979,6
14375,6
28855,5
12327,5
11747,5
35140,6
13420,4
20347,4
29940,4
39450,6
16238,5
26346,5
18435,6
2724,6
4699,4
19002,6
2277,5
33792,5
219,5
18489,5
32309,6
17331,6
3817,4
3765,4
6033,6
6589,5
14869,6
12448,6
12323,5
34758,4
5284,5
30340,4
15645,6
3816,5
1959,5
21315,5
32581,5
39618,5
12880,5
7653,4
7771,5
31346,6
27386,6
13347,6
19499,5
15279,6
11558,6
14304,6
13591,5
32059,4
31892,5
6925,5
655,4
20223,6
20400,6
13814,6
2964,5
16359,6
18377,6
18578,5
14214,4
23317,6
2765,4
5100,4
11275,5
32214,5
22205,5
33868,4
29423,5
24732,6
20465,5
14887,4
9031,6
39867,5
21427,6
25355,4
21298,4
14356,5
10599,5
37032,5
8734,6
13066,5
14694,5
21229,4
17631,5
26450,4
20155,5
23266,5
1817,5
20553,6
38521,5
12985,5
12300,5
10356,5
16545,5
8172,6
32432,6
6037,4
6831,5
10380,6
30734,5
29034,5
35379,5
20489,5
5878,4
3087,5
29267,4
3296,5
5867,5
35737,4
39302,6
37016,6
27593,6
23001,6
37453,5
34578,5
5009,6
5991,5
25745,4
35869,6
9979,5
20714,5
18942,5
13965,6
6646,5
924,6
31992,5
11561,5
13165,5
18972,4
13171,4
17931,5
5115,5
37337,4
36571,6
38013,4
12896,5
9798,5
16305,6
38759,5
2977,6
10235,5
39910,5
15009,5
18505,4
11801,4
34386,4
25474,5
17829,4
33426,6
11287,5
36866,5
13197,6
15162,6
31528,5
18741,4
23425,5
36733,4
36033,5
16083,5
36456,5
33063,5
7373,6
8619,4
12768,5
21651,4
29014,4
10640,5
38557,5
10083,6
36134,5
6909,5
8922,5
3551,6
34372,5
31068,5
6284,4
36551,5
139,5
25579,4
6654,5
38257,6
37377,5
33735,4
14506,5
19900,5
11787,6
17221,4
21896,5
37917,6
11017,5
8958,6
7175,6
17464,5
26794,6
6741,5
38673,5
8611,4
26508,5
500,5
22114,5
7437,4
36659,6
12749,5
15743,6
39817,5
33413,4
25236,5
19925,6
965,6
35510,6
6716,4
10516,5
24921,5
13424,6
19629,4
30189,6
15547,6
279,5
25959,5
36391,6
33467,5
29329,6
5959,6
6759,4
7683,5
23925,5
29910,4
30240,5
21731,5
37647,4
20383,4
21162,5
9792,5
9431,6
5702,4
16291,5
30687,4
26882,6
29121,4
34183,6
19362,5
36046,4
33284,5
12374,5
3060,5
4719,5
18129,6
34653,4
2900,5
38663,6
9099,5
27530,6
9713,6
24745,6
20758,5
35372,5
35979,5
28702,5
20861,6
20723,4
33345,6
33249,5
17555,5
9850,5
25385,4
14477,6
11260,4
20311,5
10279,6
11362,6
29722,6
25884,6
16165,5
27746,6
8575,5
10927,5
31630,4
12143,5
25598,4
18213,5
3225,5
17374,5
12984,4
8420,6
27613,5
22926,5
26286,5
5869,4
10783,5
3382,5
4154,5
2152,5
4629,5
21332,5
19065,4
32171,6
21683,5
14622,5
3737,5
15457,5
15862,5
14064,6
12298,5
8592,5
8855,5
7259,5
45,4
7159,5
26664,5
23359,5
38527,6
14143,6
3782,5
10082,6
22088,5
3116,4
21050,4
8897,4
11386,5
30508,6
39556,4
27941,5
29554,5
24969,4
5137,6
21768,6
22855,5
25060,5
18336,5
24905,6
25100,6
16505,4
31371,5
8459,5
9784,5
12067,6
3414,6
32727,5
8371,5
36099,5
18121,5
22323,6
5548,6
32663,6
21943,5
33133,5
17661,5
18702,6
15833,4
6319,6
25168,4
17299,6
32474,5
10163,4
20304,4
5494,4
22707,6
13339,6
7060,4
26671,4
11754,4
12247,5
11414,5
36561,6
15416,5
12433,5
4415,6
12100,4
7840,6
10478,6
21579,5
12734,6
82,6
35366,5
22805,5
26826,5
18033,4
39563,6
15520,5
2798,5
37976,6
11348,6
21240,6
35326,6
871,5
16017,5
21237,5
7539,4
2065,6
27121,4
16159,5
14335,6
20668,4
24819,5
1184,5
18075,4
33657,5
3256,4
4879,4
18817,5
24233,4
3585,4
17684,6
32635,5
29546,6
4420,6
19615,5
33472,5
12784,6
1106,6
4023,4
28722,6
12041,5
33605,4
2173,5
10468,5
15496,6
6151,4
19656,5
24404,5
2660,6
1705,5
32498,5
6380,5
10604,4
20549,4
9260,5
25496,5
6417,5
31239,5
19691,4
32734,6
17099,4
31777,6
23818,4
31003,4
23193,4
21629,5
9730,5
8186,4
17740,5
37366,6
28645,4
2945,5
33765,4
15992,4
21840,5
28677,5
6353,6
18261,6
27327,6
11954,6
28220,4
17934,6
5077,5
12809,6
39802,4
15340,5
21151,4
39380,6
27147,4
21473,5
18324,6
10595,4
2879,6
24278,6
22955,4
39931,5
34439,5
27466,6
5695,6
19977,5
14789,5
11753,4
18547,5
11927,6
20084,5
20888,5
35100,6
25582,5
21117,6
3684,5
19761,6
37123,5
16605,5
36007,5
5908,6
4072,5
38924,4
26708,6
34830,5
31015,4
38088,4
4802,6
8984,6
15870,6
30944,5
21067,5
14308,5
9524,5
25127,6
3260,4
18017,5
31073,5
8844,4
29900,5
13294,6
21344,5
4440,6
4857,4
22578,5
17676,5
31715,4
16822,6
4772,5
11052,5
28080,6
22607,5
8387,6
20572,5
34178,6
29687,5
10908,5
5202,5
24741,5
27495,5
13686,5
32936,4
13639,4
10225,4
4848,5
30312,6
13506,5
21412,6
9855,5
22103,6
25294,6
13697,6
20959,5
39239,5
1165,6
19405,5
22440,6
18627,6
22807,5
14343,6
38141,4
38219,6
20040,6
32102,6
1887,4
18779,6
16632,6
16563,5
39599,4
20261,4
39294,6
2488,5
24330,4
5998,4
36924,5
34953,4
20943,6
15753,6
37550,5
37684,4
26330,5
19546,5
31475,5
27579,5
8534,5
3315,5
12098,6
23683,6
25863,6
13870,5
11646,5
38555,5
24239,6
7714,5
39308,4
1243,5
28306,6
25923,4
24450,4
33632,6
3232,6
38071,6
16206,5
13946,5
10634,6
7970,6
4241,5
26111,5
34817,5
32195,5
28516,6
20623,4
38217,6
2763,5
5820,6
7230,6
32315,5
37455,5
19107,5
37806,6
16702,4
27056,4
28341,4
23418,5
19862,5
11431,5
26514,5
38491,5
8195,5
2554,5
8276,4
33297,5
9186,4
912,5
31889,6
5330,5
38995,6
21628,4
34546,4
29103,6
25166,6
36496,4
24618,6
39361,5
20377,6
23403,6
21271,6
1838,6
20481,4
23180,6
31012,4
9458,4
30451,5
23021,6
9199,6
36745,5
5321,5
28043,6
38405,5
3945,6
25117,4
6552,5
13152,6
15528,6
21530,6
14788,6
25645,4
35659,5
15594,5
5593,4
35303,4
17771,5
21584,5
38611,6
33705,5
4883,5
34597,5
15266,4
22733,6
16667,5
1111,4
22868,6
726,4
37509,5
13596,4
23423,6
31996,4
2710,5
25366,5
37198,6
30645,5
33461,6
12049,5
12000,4
10666,5
3344,5
9625,5
11037,6
22755,5
21294,6
1605,5
34587,5
34087,5
14776,4
3698,5
843,6
4801,6
5459,5
11938,5
11408,4
14007,6
39122,6
15095,6
2356,6
21740,5
13510,5
9055,5
24913,4
12817,5
1479,6
35615,6
14650,5
25269,6
36624,6
36192,4
12846,4
14424,5
22446,4
4442,5
35506,6
21362,5
26364,5
29817,4
26313,4
31806,6
760,4
31592,6
38762,5
7854,5
2284,5
17549,4
15371,4
21694,6
5672,5
17711,4
38953,6
31750,5
22673,6
24402,4
17462,6
8313,5
11464,6
37757,5
6817,4
11942,5
14522,5
31690,4
15173,5
21738,6
15568,5
5323,5
18342,5
1682,6
6429,4
15884,4
26343,5
11077,5
31220,5
1156,5
14500,6
30765,5
10728,4
38,5
18516,5
22409,4
22095,6
20346,5
11001,4
26880,6
24332,6
21336,4
36005,4
33161,5
4592,5
17503,5
20756,6
18219,6
20675,6
31363,5
35216,6
14454,5
17710,4
10375,4
20529,5
17883,6
27609,5
6038,5
12730,4
29266,5
13540,5
7965,4
4229,6
24751,6
33773,5
17887,6
26522,6
8775,6
28631,6
21128,4
8269,4
11743,5
3124,5
23160,4
13769,6
17019,6
8705,5
1722,5
37505,5
6498,4
34433,6
6941,4
27193,4
22864,5
15145,5
4143,5
20803,5
33032,6
15466,4
16975,6
38399,4
3195,6
20416,4
6330,6
15177,5
30726,5
10973,5
28611,4
34448,5
32895,4
29310,5
5232,6
36384,4
17339,5
30582,5
2029,5
5829,6
3347,6
23720,5
23333,6
22779,6
2083,4
20886,5
12986,5
19743,5
38435,5
491,5
35512,6
14796,6
8425,5
25836,4
28502,4
30008,4
9270,6
23944,5
17663,4
8485,6
26749,5
33703,4
36898,4
29535,4
33116,4
15020,6
34031,4
23628,4
2878,6
16104,5
33071,4
22316,6
28202,5
23861,5
13092,6
19359,5
36240,6
14032,5
23832,5
27282,6
28659,5
10182,4
855,5
25921,6
22280,5
21038,6
29555,5
7317,4
39851,5
12806,4
19293,5
39018,5
28796,5
21713,4
13553,5
25876,5
31537,5
38340,6
12554,5
26164,6
38625,5
36297,6
19034,4
35631,5
30039,4
3141,5
7386,4
20087,4
34616,5
7417,6
27913,4
13167,4
19285,4
9128,5
3738,4
10410,4
36149,4
6044,5
16711,4
15602,6
30661,5
9168,4
12292,6
29694,5
9935,5
5109,5
31044,5
28735,5
39723,4
27155,5
678,4
24929,4
14995,6
28138,5
38132,5
15937,4
37043,6
1652,6
26565,5
579,5
20944,4
32268,5
12669,4
17205,6
17566,5
22629,5
37592,5
33810,6
31495,5
24080,4
1478,4
36418,5
10189,6
25048,5
641,4
290,5
7100,5
37584,5
37581,5
30063,6
12075,5
29410,6
29448,5
30420,6
8551,4
14369,4
20238,5
29222,4
18910,5
20926,4
16482,5
15947,5
29752,5
23632,5
15727,5
27902,5
28248,5
27031,5
33184,4
13568,6
19145,4
15060,6
37101,6
36321,6
9056,5
12948,6
16321,6
35424,6
9646,5
1332,6
19264,5
12173,4
31660,4
25597,5
23190,5
7983,6
39727,4
17119,6
10037,5
15643,5
10571,5
12858,4
24268,4
5201,6
21725,4
36155,4
18789,5
4988,4
24039,5
378,5
10122,6
38681,6
35348,4
11382,4
21754,4
28650,5
16152,5
21222,4
20916,6
7200,4
12222,5
3205,4
15816,5
36259,5
19568,4
2656,6
544,6
12993,6
27569,6
32172,4
10016,5
35332,4
18640,5
23688,5
11240,6
13079,6
21704,5
646,6
4484,4
7234,5
25718,4
11353,5
26837,4
6880,5
21942,5
28178,6
6722,6
874,4
4085,5
15726,6
32741,4
12570,4
23131,5
21207,5
8711,5
21339,5
5628,5
37243,4
38306,6
2394,4
31634,4
24306,5
32731,6
39701,5
29260,6
1933,5
3327,5
14988,4
9410,4
31681,5
8436,5
2285,5
12403,5
37049,4
30957,4
21411,5
35595,5
6155,4
17066,5
4344,6
2800,6
9223,5
23930,5
3616,5
1427,5
23732,5
23322,6
21489,4
34493,5
1823,5
25341,5
22921,4
21585,4
6637,6
12753,6
819,5
10959,5
7481,6
6039,6
35854,5
27595,4
13344,5
25569,5
37112,5
39668,6
31131,6
12929,5
3034,4
28667,4
23965,5
31001,5
1443,6
19593,4
14757,5
25978,4
9095,6
4398,5
29744,5
2713,4
720,5
18660,5
20928,5
22758,5
9918,5
13124,5
11686,6
8159,5
3561,5
27057,5
8800,5
6072,6
36625,4
28257,5
36078,5
19648,5
37190,5
27270,5
20876,6
5881,5
30704,5
23699,5
1503,4
4497,5
18973,5
29417,6
15409,4
7397,6
14154,6
12599,6
536,4
33323,5
12972,5
39765,5
28414,4
24430,5
31834,6
13458,5
35714,5
5425,4
22140,5
11534,4
13612,6
22171,4
32105,6
2486,6
26234,4
13736,5
9496,5
2616,5
36462,5
1736,5
24387,4
36016,5
19016,6
32999,5
18196,4
28816,5
19986,5
11925,6
16735,5
1875,5
21758,5
5532,4
22873,6
32788,5
21679,4
28472,6
16940,5
39906,6
26497,6
28120,4
1527,4
13635,4
32120,5
1880,4
16385,4
34725,6
36500,6
38051,4
14813,4
13518,5
1393,5
34759,6
38636,6
34867,5
4172,4
9384,6
11019,4
4609,6
13682,5
16126,5
3261,5
38314,6
23658,5
30221,6
26021,5
35268,5
24762,6
33748,6
37502,5
18689,6
33196,6
1659,4
36152,4
25600,6
10850,5
24033,4
10196,4
17913,4
7689,6
25505,5
3683,5
39282,5
39164,6
37883,6
19698,6
34627,5
39869,5
39202,4
598,4
26501,6
26062,5
26928,5
8710,6
14536,6
34935,5
20594,5
14923,4
32670,4
18534,4
5254,5
6190,6
32431,5
33244,5
12476,5
12333,5
22569,4
28059,5
4895,5
31291,4
3966,6
31103,6
22245,5
27475,4
26337,5
33247,5
3011,5
21333,5
16014,6
6575,5
38814,6
38098,6
25144,5
18519,5
31841,4
13041,5
16904,6
32128,5
39695,4
23340,5
37465,6
20021,6
10610,5
35757,6
12792,4
36748,5
19072,6
18858,6
14150,6
8469,6
18631,5
12864,5
21319,5
38825,5
24465,6
13476,6
7759,4
9994,4
24722,5
37773,6
30793,4
25528,5
12340,5
7085,5
30407,6
13961,4
12081,5
158,4
16963,5
5984,5
37291,5
28783,5
29872,5
21303,5
37674,5
32691,4
32710,5
11602,5
31922,6
17717,5
1360,5
8951,5
21170,4
24505,5
36324,4
892,6
11731,4
32996,4
6385,4
16470,5
34381,4
5093,4
31516,5
25145,4
17511,6
12980,5
23986,6
13507,5
36311,6
36450,6
38789,5
22074,5
23575,4
34368,5
37430,5
327,6
10651,5
24890,5
5331,5
1636,6
31697,4
2222,5
6544,5
39672,4
4393,4
5219,5
15451,4
894,6
18345,5
20744,6
33894,4
7124,5
18720,5
39840,6
24132,4
10562,5
24811,4
999,5
17383,5
37102,5
7052,6
36575,4
13678,5
14574,6
25609,6
35041,5
34785,6
5623,5
10044,4
13542,5
34671,6
25562,5
33169,5
4467,5
2626,5
4523,4
8183,5
3240,5
11432,4
35580,5
8520,5
13311,5
10098,6
11867,6
15557,6
36398,6
21037,5
31594,5
20739,4
39921,4
21359,4
14573,5
36511,5
32711,6
19325,6
15962,5
31152,6
31390,5
35175,5
8730,6
17596,5
22036,4
555,6
10228,5
31261,6
33084,5
36910,6
18573,6
8927,4
24285,4
29587,6
26277,4
16357,6
27858,6
6749,5
18126,5
30481,5
17092,6
8908,4
9107,5
23289,6
33744,5
12731,6
31442,4
28923,5
14318,5
29048,6
32307,6
28804,5
6310,5
4884,4
39558,4
25084,6
36210,5
19933,5
3777,5
35106,5
7292,5
7804,6
31703,6
5888,6
27892,5
32502,4
6433,5
11117,5
16348,6
33060,5
11790,5
21063,4
31019,5
27970,5
37631,5
29981,5
34068,4
23774,5
31740,5
10291,5
7654,6
34036,6
10643,6
29708,6
10361,6
15601,5
35282,6
17779,4
3053,6
21393,4
19578,5
32003,5
10898,5
36107,5
535,5
4133,5
31244,6
33585,5
6235,5
22040,5
38606,4
27809,6
14329,6
8925,5
24377,6
12542,4
14740,6
28400,6
27779,4
35706,6
28229,5
19893,5
39553,5
7227,5
32248,5
26284,4
34150,5
27428,4
21370,4
39917,4
13588,6
32718,5
17179,5
12908,4
11504,6
27967,5
12519,4
33386,6
13221,5
38227,5
37615,5
12728,5
2793,6
10803,4
5670,5
36449,5
29251,5
38627,5
38648,5
22896,6
9600,5
25409,4
10071,5
39689,5
37325,5
34849,4
16741,5
6252,4
1761,6
11322,5
28654,5
19066,4
23626,5
27202,5
9875,5
26496,6
39896,4
3056,6
9930,5
31419,5
18871,4
13162,4
23851,6
35996,4
35611,6
21320,5
39908,4
28953,4
10858,6
14695,5
13782,4
16318,6
18090,5
21589,5
10652,5
4642,5
28931,5
20883,5
36589,4
12512,5
27481,6
34598,5
7331,6
7853,4
24525,6
22060,5
37342,4
9129,6
11713,4
10477,5
35499,4
34006,6
30902,6
29575,5
17195,6
6012,6
18664,6
6350,5
23428,6
39966,4
30391,5
5668,4
5063,4
30766,4
12321,5
37210,4
9343,6
5144,4
32108,5
38745,5
16069,5
27423,6
30119,6
32643,5
28304,6
25337,5
39068,6
34122,5
34524,4
30333,5
30878,6
31969,4
19566,4
3001,5
36592,5
30955,5
34395,6
3850,4
5420,5
2195,4
27673,5
11885,5
25932,6
4586,5
36049,4
8546,6
32639,6
39938,5
87,5
20772,6
7588,6
3092,6
14240,5
24037,4
22142,5
19772,5
33117,5
23697,5
11793,5
27135,4
30043,5
12113,4
20792,6
28175,5
38055,5
6990,6
7886,5
39485,5
16127,5
15393,5
5766,6
20784,4
2413,5
